Customer ID,Recency,Frequency,Monetary,Cluster
13239.0,262,5,1594.69,0
13240.0,96,8,1475.79,0
13241.0,412,1,112.53,1
13242.0,112,7,699.4,0
13243.0,203,5,1220.38,0
13244.0,93,1,121.74,0
13245.0,51,2,989.22,0
13246.0,18,11,3351.75,0
13247.0,18,4,501.12,0
13248.0,125,2,465.68,0
13249.0,92,9,1608.9299999999998,0
13250.0,461,2,253.09,1
13251.0,402,1,252.68,1
13252.0,394,2,399.3,1
13253.0,157,4,2951.11,0
13254.0,376,1,51.41,1
13255.0,9,3,678.76,0
13257.0,436,1,149.75,1
13258.0,12,5,1009.43,0
13259.0,62,9,1402.54,0
13260.0,61,1,557.62,0
13261.0,269,2,944.1,1
13262.0,263,3,573.45,1
13263.0,1,39,8676.2,0
13264.0,443,1,722.5600000000001,1
13265.0,53,5,2092.66,0
13266.0,11,19,6135.04,0
13267.0,3,36,9429.81,0
13268.0,18,11,3174.75,0
13269.0,1,28,8537.32,0
13270.0,366,1,590.0,1
13271.0,37,1,211.49,0
13272.0,31,2,276.56,0
13273.0,113,1,138.98,0
13274.0,409,1,360.85,1
13275.0,384,2,238.86,1
13276.0,64,5,1891.91,0
13277.0,16,7,523.3,0
13278.0,41,4,1435.85,0
13279.0,78,1,137.75,0
13280.0,122,7,2293.33,0
13281.0,439,1,350.85,1
13282.0,18,4,1313.19,0
13283.0,60,4,373.36,0
13284.0,331,1,201.19,1
13285.0,23,6,3364.59,0
13286.0,600,1,734.91,1
13287.0,603,3,781.59,1
13288.0,443,5,927.61,1
13289.0,724,1,307.95,1
13290.0,438,1,208.63,1
13291.0,156,11,3270.79,0
13292.0,39,5,994.51,0
13293.0,392,6,1192.94,1
13294.0,190,3,1689.53,0
13295.0,360,4,1101.97,1
13296.0,137,6,792.51,0
13297.0,8,7,4368.62,0
13298.0,1,1,360.0,0
13299.0,268,3,1218.7,1
13300.0,169,3,1285.51,0
13301.0,104,4,618.09,0
13302.0,155,2,159.2,0
13303.0,400,1,61.72,1
13304.0,351,4,1217.99,1
13305.0,4,16,3616.41,0
13306.0,430,1,53.65,1
13307.0,120,3,273.34,0
13308.0,23,4,1670.37,0
13309.0,7,6,1706.37,0
13310.0,28,5,1541.2,0
13311.0,4,2,598.57,0
13312.0,451,1,124.75,1
13313.0,22,12,3445.32,0
13314.0,2,3,775.94,0
13315.0,689,1,310.26000000000005,1
13316.0,37,10,12940.82,0
13317.0,66,19,6486.091,0
13318.0,1,3,640.76,0
13319.0,5,58,21323.22,0
13320.0,78,6,2211.6,0
13321.0,72,2,567.36,0
13322.0,17,1,199.48,0
13323.0,3,5,787.85,0
13324.0,36,18,10513.47,0
13325.0,82,1,675.3,0
13326.0,432,1,281.76,1
13327.0,39,20,9134.48,0
13328.0,316,1,1308.48,1
13329.0,32,8,4808.77,0
13330.0,93,6,2796.1,0
13331.0,402,1,262.4,1
13332.0,14,1,350.90000000000003,0
13333.0,411,3,1015.74,1
13334.0,82,5,6201.8,0
13336.0,77,1,795.12,0
13337.0,546,1,1575.26,1
13338.0,158,4,2445.62,0
13339.0,201,1,860.12,0
13340.0,45,12,22100.56,0
13341.0,261,1,775.85,1
13343.0,178,1,353.43,0
13344.0,68,3,2511.69,0
13345.0,288,1,389.5,1
13346.0,463,6,299.4,1
13347.0,70,1,341.36,0
13348.0,64,1,233.76,0
13349.0,11,1,247.32,0
13350.0,16,2,979.12,0
13351.0,66,1,373.94,0
13352.0,60,1,397.98,0
13354.0,71,1,743.53,0
13355.0,122,1,674.7,0
13356.0,80,1,768.24,0
13357.0,257,5,3805.51,0
13358.0,269,1,439.03,1
13359.0,64,2,1043.31,0
13360.0,432,4,1553.65,1
13361.0,472,2,1450.5,1
13362.0,9,7,5394.07,0
13363.0,18,3,1723.86,0
13364.0,71,1,134.96,0
13365.0,34,2,2225.37,0
13366.0,50,1,56.16,0
13367.0,432,1,510.2,1
13368.0,257,4,1121.5,0
13369.0,366,1,308.28000000000003,1
13370.0,372,1,754.87,1
13371.0,505,2,2297.66,1
13372.0,90,1,378.64,0
13373.0,61,6,7587.19,0
13374.0,415,2,422.8,1
13375.0,89,2,1792.23,0
13376.0,99,3,1019.76,0
13377.0,397,2,1552.88,1
13379.0,26,3,572.56,0
13380.0,433,1,62.4,1
13381.0,32,12,8224.37,0
13382.0,281,5,1387.58,1
13383.0,544,1,305.28000000000003,1
13384.0,31,11,6680.83,0
13385.0,330,1,534.57,1
13386.0,414,2,835.46,1
13387.0,417,1,186.94,1
13388.0,131,3,1185.65,0
13389.0,11,3,797.96,0
13390.0,75,1,544.08,0
13391.0,204,1,59.8,0
13392.0,677,1,91.14,1
13393.0,584,4,1131.45,1
13394.0,2,19,6621.7,0
13395.0,185,3,1180.23,0
13396.0,29,2,1360.99,0
13397.0,73,10,3191.87,0
13398.0,192,2,670.34,0
13399.0,464,3,275.4,1
13400.0,583,1,310.83,1
13402.0,127,4,1226.85,0
13403.0,18,3,229.5,0
13404.0,1,2,252.49,0
13405.0,74,6,1213.811,0
13406.0,427,2,568.92,1
13407.0,579,3,2244.7,1
13408.0,2,106,50174.782,3
13410.0,24,9,2201.96,0
13411.0,107,1,213.55,0
13412.0,620,1,487.35,1
13413.0,640,6,429.44,1
13414.0,134,6,2494.14,0
13415.0,473,4,784.17,1
13416.0,44,3,940.8,0
13417.0,5,6,1669.49,0
13418.0,12,31,11559.66,0
13419.0,64,1,221.06,0
13420.0,150,2,159.85,0
13421.0,40,8,4058.75,0
13422.0,64,1,2626.3,0
13423.0,429,1,217.03,1
13424.0,450,1,572.77,1
13425.0,108,5,3390.4300000000003,0
13426.0,1,22,8167.38,0
13427.0,19,6,1006.53,0
13428.0,10,3,478.54,0
13429.0,11,4,1006.8,0
13430.0,19,2,679.45,0
13431.0,67,8,3316.24,0
13432.0,571,2,439.1,1
13433.0,501,4,658.32,1
13434.0,74,5,1666.86,0
13435.0,5,9,4447.33,0
13436.0,2,1,196.89,0
13437.0,14,7,3408.06,0
13438.0,547,1,46.5,1
13439.0,255,3,986.61,0
13440.0,423,7,1295.25,1
13441.0,92,2,720.9,0
13442.0,667,3,419.87,1
13443.0,449,6,1273.16,1
13444.0,374,2,619.08,1
13445.0,626,1,241.9,1
13446.0,430,11,3881.89,1
13447.0,23,3,1129.14,0
13448.0,17,13,8745.93,0
13449.0,24,1,291.88,0
13450.0,27,13,4120.04,0
13451.0,26,11,7090.06,0
13452.0,259,3,729.8,1
13453.0,166,3,781.69,0
13454.0,641,1,219.87,1
13455.0,25,6,2212.99,0
13456.0,18,6,1766.72,0
13457.0,689,2,148.22,1
13458.0,7,16,11959.27,0
13459.0,625,2,1160.41,1
13460.0,29,2,183.44,0
13461.0,39,6,4160.0,0
13462.0,253,5,1153.85,0
13464.0,58,6,3097.64,0
13465.0,446,2,931.12,1
13466.0,184,5,1013.35,0
13467.0,11,2,1071.91,0
13468.0,2,72,12793.28,3
13469.0,653,1,82.4,1
13470.0,99,2,165.0,0
13471.0,1,4,2501.84,0
13472.0,464,2,592.24,1
13473.0,61,8,2657.76,0
13474.0,236,3,646.59,0
13475.0,191,4,1431.78,0
13476.0,179,5,2061.4700000000003,0
13477.0,38,11,2819.17,0
13478.0,469,5,2215.78,1
13479.0,201,4,851.37,0
13480.0,417,2,627.82,1
13481.0,46,11,3830.84,0
13482.0,232,2,336.09,0
13483.0,66,1,140.34,0
13484.0,241,3,790.72,0
13485.0,233,11,3019.2200000000003,0
13486.0,78,3,1122.41,0
13487.0,58,5,846.87,0
13488.0,17,23,14205.96,0
13489.0,105,4,449.52,0
13490.0,654,1,154.25,1
13491.0,52,27,4467.66,0
13492.0,136,3,1269.84,0
13493.0,275,2,618.63,1
13494.0,312,1,316.26000000000005,1
13495.0,8,10,4863.31,0
13496.0,11,2,653.33,0
13497.0,283,6,1166.8300000000002,1
13498.0,730,1,327.38,1
13499.0,18,5,1159.11,0
13500.0,23,4,1466.3,0
13501.0,288,3,2885.11,1
13502.0,17,5,780.5,0
13503.0,71,6,1859.24,0
13504.0,64,1,295.93,0
13505.0,73,4,4393.63,0
13506.0,316,5,1338.08,1
13507.0,3,4,2479.16,0
13508.0,244,2,287.05,0
13509.0,9,8,1114.72,0
13510.0,1,11,4558.29,0
13511.0,677,1,282.76,1
13512.0,261,4,713.39,0
13513.0,127,3,824.59,0
13514.0,74,4,815.9000000000001,0
13515.0,73,6,1265.82,0
13516.0,21,4,1685.26,0
13517.0,60,3,2128.42,0
13518.0,86,1,627.16,0
13519.0,78,2,343.21,0
13520.0,59,11,6606.0,0
13521.0,1,3,1071.73,0
13522.0,30,1,125.8,0
13523.0,33,6,4534.57,0
13524.0,41,5,680.1800000000001,0
13525.0,15,2,628.78,0
13526.0,738,2,1182.0,1
13527.0,34,12,4541.29,0
13529.0,79,2,307.76,0
13530.0,634,1,402.98,1
13531.0,205,6,1433.07,0
13532.0,34,1,210.31,0
13533.0,183,3,269.09,0
13534.0,2,35,7720.900000000001,0
13535.0,403,1,89.5,1
13536.0,1,7,3444.39,0
13537.0,426,2,717.85,1
13538.0,43,12,3103.13,0
13539.0,86,7,1569.36,0
13540.0,467,3,632.39,1
13541.0,427,2,785.25,1
13542.0,377,17,3959.49,1
13543.0,634,2,1439.61,1
13544.0,40,6,790.2,0
13545.0,391,2,364.93,1
13546.0,12,5,1086.24,0
13547.0,408,1,167.08,1
13548.0,96,3,901.44,0
13549.0,26,8,1005.8,0
13550.0,383,1,342.55,1
13551.0,319,2,244.2,1
13552.0,66,22,6948.92,0
13553.0,675,1,499.6,1
13554.0,380,7,1629.35,1
13555.0,74,13,8891.84,0
13556.0,429,2,200.82,1
13557.0,28,13,3032.26,0
13558.0,6,4,594.52,0
13559.0,513,2,990.0,1
13560.0,7,1,171.42000000000002,0
13561.0,216,11,1803.4,0
13562.0,82,8,4838.18,0
13563.0,84,2,777.53,0
13564.0,144,37,16498.97,0
13565.0,19,3,414.8,0
13566.0,41,5,1688.6,0
13567.0,428,4,1079.29,1
13568.0,173,1,187.05,0
13569.0,17,4,726.54,0
13570.0,243,1,239.49,0
13571.0,13,26,4537.26,0
13572.0,206,1,1384.25,0
13573.0,50,6,904.52,0
13574.0,411,1,404.45,1
13575.0,23,5,732.07,0
13576.0,10,28,11202.59,0
13577.0,25,11,3489.28,0
13578.0,409,1,147.66,1
13579.0,15,5,1374.34,0
13580.0,406,1,107.75,1
13581.0,309,2,280.53000000000003,1
13582.0,390,2,241.68,1
13583.0,156,2,1445.031,0
13584.0,307,3,385.7,1
13585.0,531,3,684.54,1
13586.0,541,1,127.28,1
13587.0,64,4,1673.5,0
13588.0,16,9,2478.95,0
13589.0,15,6,1120.74,0
13590.0,11,18,6336.04,0
13591.0,65,7,2093.94,0
13592.0,36,4,247.96,0
13593.0,108,14,5493.29,0
13594.0,53,2,533.32,0
13595.0,517,3,784.48,1
13596.0,6,2,664.11,0
13597.0,400,2,396.71,1
13598.0,47,5,761.96,0
13599.0,1,33,9811.04,0
13600.0,312,2,518.42,1
13601.0,45,4,1159.99,0
13602.0,65,4,1025.17,0
13603.0,26,1,164.34,0
13604.0,659,1,717.62,1
13605.0,387,2,522.67,1
13606.0,29,3,276.75,0
13607.0,40,2,1075.81,0
13608.0,541,1,232.05,1
13609.0,593,1,167.35,1
13610.0,12,14,2103.71,0
13611.0,89,10,3297.9300000000003,0
13612.0,633,1,818.29,1
13613.0,453,5,1039.85,1
13614.0,24,6,2332.74,0
13615.0,319,8,6272.53,1
13616.0,568,2,283.85,1
13617.0,40,8,1278.75,0
13618.0,174,1,177.34,0
13619.0,545,2,224.94,1
13620.0,528,1,112.34,1
13621.0,117,1,213.85,0
13622.0,696,1,658.95,1
13623.0,31,10,2533.06,0
13624.0,388,1,462.08,1
13625.0,597,1,301.26,1
13626.0,253,2,707.04,0
13627.0,59,7,2245.9,0
13628.0,676,1,310.14,1
13629.0,23,19,13370.86,0
13630.0,5,7,2031.78,0
13631.0,100,11,3070.42,0
13632.0,25,8,3645.81,0
13634.0,33,16,5033.77,0
13635.0,68,4,2999.16,0
13636.0,37,5,949.12,0
13637.0,52,3,804.3,0
13638.0,16,1,122.64,0
13639.0,74,2,1346.27,0
13640.0,611,1,405.0,1
13641.0,641,5,1016.47,1
13642.0,216,4,472.2,0
13643.0,31,10,2156.77,0
13644.0,16,4,2624.26,0
13645.0,120,1,252.1,0
13646.0,400,2,326.25,1
13647.0,10,8,3041.68,0
13648.0,400,8,1764.02,1
13649.0,257,6,1453.68,0
13650.0,17,10,3288.0,0
13651.0,35,3,226.85,0
13652.0,46,5,2262.05,0
13653.0,488,1,152.2,1
13654.0,43,11,6308.0,0
13655.0,114,6,2280.51,0
13656.0,165,4,1078.85,0
13657.0,11,2,382.14,0
13658.0,10,9,6025.5,0
13659.0,206,12,4884.68,0
13660.0,400,1,306.64,1
13661.0,603,1,325.24,1
13662.0,86,11,2233.61,0
13663.0,179,5,2047.51,0
13665.0,386,3,1711.66,1
13666.0,60,5,127.9,0
13667.0,149,1,299.05,0
13668.0,3,35,12948.48,0
13669.0,51,3,413.55,0
13670.0,75,1,349.7,0
13671.0,395,1,172.6,1
13672.0,301,3,419.92,1
13673.0,19,2,387.44,0
13674.0,433,1,240.68,1
13675.0,151,2,486.8200000000001,0
13676.0,539,2,243.9,1
13677.0,405,2,551.24,1
13678.0,152,1,232.6,0
13679.0,494,3,281.26,1
13680.0,1,12,11419.67,0
13681.0,18,4,827.83,0
13682.0,187,1,59.5,0
13683.0,458,1,258.6,1
13684.0,286,4,594.88,1
13685.0,3,7,3119.44,0
13686.0,183,3,409.04,0
13687.0,438,1,11880.84,1
13688.0,635,1,375.5,1
13689.0,63,2,1259.5,0
13690.0,59,1,172.25,0
13691.0,396,1,212.78,1
13692.0,25,5,3114.4,0
13693.0,374,9,2011.82,1
13694.0,4,143,195640.69,3
13695.0,31,16,2770.73,0
13696.0,422,3,2020.4,1
13697.0,39,1,151.3,0
13698.0,597,2,451.73,1
13699.0,155,2,764.15,0
13700.0,26,13,2596.9700000000003,0
13701.0,447,1,161.0,1
13702.0,446,1,135.18,1
13703.0,318,2,425.56,1
13704.0,5,9,2308.06,0
13705.0,8,7,1717.19,0
13706.0,303,2,631.1700000000001,1
13707.0,267,5,3365.86,0
13708.0,271,1,285.33,1
13709.0,4,18,7571.35,0
13710.0,32,3,509.52,0
13711.0,219,9,1792.26,0
13712.0,247,2,766.42,0
13713.0,408,3,740.76,1
13714.0,465,1,161.35,1
13715.0,281,17,8153.04,0
13716.0,269,1,138.28,1
13717.0,32,8,1763.3,0
13718.0,246,2,306.55,0
13719.0,15,11,2783.08,0
13720.0,117,4,799.9,0
13721.0,36,2,741.54,0
13722.0,132,10,5635.41,0
13723.0,217,6,1194.08,0
13724.0,637,1,213.01,1
13725.0,50,8,1980.56,0
13726.0,39,2,1079.66,0
13727.0,29,8,1074.15,0
13728.0,37,16,2855.17,0
13729.0,436,3,724.73,1
13730.0,136,2,752.6,0
13731.0,219,2,610.59,0
13732.0,28,1,491.86,0
13733.0,411,2,487.03,1
13734.0,509,4,6695.6900000000005,1
13735.0,25,13,9762.77,0
13736.0,5,7,2752.47,0
13737.0,200,1,339.6,0
13738.0,396,1,434.78,1
13739.0,18,2,292.2,0
13740.0,241,5,1582.77,0
13741.0,72,3,668.4300000000001,0
13742.0,17,12,3107.87,0
13743.0,3,7,1341.6,0
13744.0,95,2,1080.52,0
13745.0,162,2,777.36,0
13746.0,414,1,176.69,1
13747.0,374,2,169.8,1
13748.0,96,9,2064.35,0
13750.0,54,11,3602.18,0
13751.0,288,1,296.25,1
13752.0,124,7,1579.8300000000002,0
13753.0,288,4,2094.57,1
13754.0,152,3,447.05,0
13755.0,4,9,2108.06,0
13756.0,2,23,8655.95,0
13757.0,675,1,195.55,1
13758.0,12,15,8698.13,0
13759.0,33,2,659.4100000000001,0
13760.0,54,5,1363.64,0
13761.0,50,6,1952.17,0
13762.0,219,5,2472.48,0
13763.0,63,3,5217.44,0
13764.0,71,6,2919.62,0
13765.0,653,1,352.821,1
13766.0,495,1,190.35,1
13767.0,2,73,33903.57,3
13768.0,727,2,875.97,1
13769.0,2,20,5478.12,0
13770.0,422,4,785.37,1
13771.0,64,9,5728.82,0
13772.0,34,8,3100.02,0
13773.0,397,2,301.54,1
13774.0,82,1,345.0,0
13775.0,591,1,1049.66,1
13776.0,428,2,623.98,1
13777.0,1,61,49638.26,3
13778.0,103,4,1124.49,0
13779.0,516,1,161.13,1
13780.0,7,3,732.07,0
13781.0,251,3,778.83,0
13782.0,13,13,1786.08,0
13783.0,488,4,1542.09,1
13784.0,10,14,2910.23,0
13785.0,429,4,542.49,1
13786.0,367,6,3127.99,1
13787.0,76,6,1222.5,0
13788.0,505,1,3.75,1
13789.0,388,1,239.46,1
13790.0,4,1,348.79999999999995,0
13791.0,128,2,1516.0,0
13792.0,66,3,383.95,0
13793.0,647,1,96.0,1
13794.0,547,1,126.03,1
13795.0,388,4,836.3,1
13796.0,499,1,289.7,1
13797.0,437,3,1179.45,1
13798.0,1,110,75428.87,3
13799.0,117,9,2803.57,0
13800.0,310,3,1679.56,1
13801.0,67,1,324.8,0
13802.0,139,19,26259.11,0
13803.0,255,3,1338.91,0
13804.0,31,9,3161.12,0
13805.0,52,2,924.6,0
13806.0,64,1,256.38,0
13807.0,367,3,422.2,1
13808.0,6,5,1747.66,0
13809.0,305,3,679.6999999999999,1
13810.0,29,3,1499.01,0
13811.0,184,3,814.5,0
13812.0,42,3,539.0,0
13813.0,40,8,2765.4700000000003,0
13814.0,92,3,2257.32,0
13815.0,22,8,7475.74,0
13816.0,24,2,571.6700000000001,0
13817.0,29,2,382.98,0
13818.0,430,1,61.28,1
13819.0,302,6,2642.35,1
13820.0,418,3,652.75,1
13821.0,145,6,1379.08,0
13822.0,6,2,632.0,0
13823.0,19,7,3403.4500000000003,0
13824.0,33,12,3314.76,0
13825.0,622,2,255.59,1
13826.0,176,1,189.5,0
13827.0,58,3,409.8,0
13828.0,22,1,209.49,0
13829.0,421,1,102.0,1
13830.0,582,1,156.85000000000002,1
13831.0,16,18,6585.54,0
13832.0,19,2,609.89,0
13833.0,159,2,700.41,0
13834.0,577,2,324.19,1
13835.0,25,7,1095.27,0
13836.0,399,2,620.37,1
13837.0,212,2,266.59000000000003,0
13838.0,6,10,1690.07,0
13839.0,486,1,139.95000000000002,1
13840.0,416,1,651.4,1
13841.0,253,1,85.0,1
13842.0,59,18,5319.34,0
13843.0,381,1,319.75,1
13844.0,11,1,361.62,0
13845.0,65,1,312.98,0
13846.0,25,4,1307.79,0
13847.0,720,1,310.72,1
13848.0,92,8,3015.0,0
13849.0,52,5,3469.3,0
13850.0,129,1,1595.48,0
13851.0,96,8,4606.46,0
13852.0,611,1,187.35,1
13853.0,57,1,1090.14,0
13854.0,9,39,11944.56,0
13855.0,501,4,1310.34,1
13856.0,169,11,1142.03,0
13857.0,393,6,1001.01,1
13858.0,57,1,216.17,0
13859.0,326,2,515.86,1
13860.0,1,5,1245.9,0
13861.0,429,2,273.26,1
13862.0,18,9,2556.09,0
13863.0,248,4,1239.55,0
13864.0,387,1,662.4000000000001,1
13865.0,58,4,501.56,0
13866.0,74,1,145.67,0
13867.0,31,3,1005.09,0
13868.0,7,2,3192.54,0
13869.0,123,10,7996.87,0
13870.0,2,15,5712.08,0
13871.0,23,17,7885.85,0
13872.0,527,3,919.57,1
13873.0,120,8,1038.92,0
13874.0,358,7,2049.15,1
13875.0,54,14,4814.37,0
13876.0,64,1,122.7,0
13877.0,86,3,449.68,0
13878.0,55,4,2416.9,0
13879.0,646,1,395.5,1
13880.0,21,17,4293.86,0
13881.0,4,43,45179.1,0
13882.0,3,5,1191.13,0
13883.0,11,15,6560.02,0
13884.0,7,10,1825.03,0
13885.0,189,2,506.8,0
13886.0,71,1,243.56,0
13887.0,204,1,349.55,0
13888.0,120,7,2001.59,0
13889.0,93,6,1991.23,0
13890.0,1,14,2927.38,0
13891.0,378,3,859.21,1
13892.0,27,6,1267.65,0
13893.0,298,1,821.1,1
13894.0,24,3,564.62,0
13895.0,28,6,4008.52,0
13896.0,626,1,388.55,1
13897.0,50,3,1160.72,0
13898.0,326,2,686.4,1
13899.0,16,2,388.52,0
13900.0,183,6,1610.59,0
13901.0,72,15,5676.34,0
13902.0,632,5,34095.26,1
13903.0,400,1,165.45000000000002,1
13904.0,37,2,332.64,0
13905.0,733,1,312.65,1
13906.0,409,1,42.0,1
13907.0,692,1,136.8,1
13908.0,80,4,2369.55,0
13909.0,423,2,282.85,1
13911.0,57,20,4234.99,0
13912.0,424,1,124.95,1
13913.0,507,1,42.22,1
13914.0,12,2,626.45,0
13915.0,394,1,70.80000000000001,1
13916.0,464,4,1275.81,1
13917.0,50,2,272.04,0
13918.0,50,2,1212.84,0
13919.0,59,4,1360.68,0
13920.0,432,4,1774.68,1
13921.0,402,4,730.7,1
13922.0,352,3,865.2,1
13923.0,54,1,351.13,0
13924.0,2,6,1838.85,0
13925.0,93,4,678.25,0
13926.0,23,1,223.85,0
13927.0,75,2,708.26,0
13928.0,11,4,464.57,0
13929.0,169,11,3494.1,0
13930.0,58,2,337.34,0
13931.0,96,11,5257.38,0
13932.0,295,1,307.4,1
13933.0,109,2,608.79,0
13934.0,264,1,922.1,1
13935.0,597,3,6116.92,1
13936.0,180,3,939.66,0
13937.0,169,2,880.13,0
13938.0,35,1,71.66,0
13939.0,23,7,1560.96,0
13940.0,17,4,839.14,0
13941.0,22,15,10027.18,0
13942.0,535,1,320.0,1
13943.0,578,1,246.54,1
13944.0,653,1,200.43,1
13945.0,395,2,854.1500000000001,1
13946.0,79,6,1876.23,0
13947.0,65,1,90.6,0
13948.0,361,4,548.76,1
13949.0,3,6,2427.32,0
13950.0,11,4,745.0600000000001,0
13951.0,176,3,674.45,0
13952.0,218,14,12823.521,0
13953.0,7,12,6640.68,0
13954.0,2,2,439.92,0
13955.0,154,3,544.0699999999999,0
13956.0,5,5,1019.27,0
13957.0,418,3,458.25,1
13958.0,380,8,4709.2300000000005,1
13959.0,79,6,1064.77,0
13960.0,21,2,230.22,0
13961.0,392,1,538.4,1
13962.0,22,3,362.8,0
13963.0,308,17,2860.57,1
13964.0,387,2,438.9,1
13965.0,477,3,996.61,1
13966.0,435,1,384.26,1
13967.0,146,2,166.3,0
13968.0,423,1,123.66,1
13969.0,7,35,12973.46,0
13970.0,386,2,846.55,1
13971.0,19,14,4667.57,0
13972.0,71,2,190.25,0
13973.0,287,1,264.7,1
13974.0,49,2,677.72,0
13975.0,31,12,5256.4,0
13976.0,207,4,1192.36,0
13977.0,411,1,519.8100000000001,1
13978.0,15,2,196.79,0
13979.0,73,7,3379.93,0
13980.0,60,5,768.8199999999999,0
13981.0,416,1,331.14,1
13982.0,39,9,3954.29,0
13983.0,30,21,6753.89,0
13984.0,27,12,1893.8,0
13985.0,4,22,10020.86,0
13986.0,17,1,320.46,0
13987.0,380,2,682.54,1
13988.0,20,8,4757.8,0
13989.0,66,5,2026.06,0
13990.0,213,1,311.3,0
13991.0,12,6,852.88,0
13992.0,30,3,219.5,0
13993.0,43,19,6775.71,0
13994.0,4,6,2274.14,0
13995.0,15,14,3902.01,0
13996.0,386,2,895.76,1
13997.0,519,3,376.46,1
13998.0,447,3,566.7,1
13999.0,10,29,9502.26,0
14000.0,211,5,2046.34,0
14001.0,46,9,4228.85,0
14002.0,134,2,529.73,0
14003.0,733,1,209.41,1
14004.0,43,11,6258.45,0
14005.0,10,5,2874.72,0
14006.0,116,7,2196.67,0
14007.0,513,1,79.48,1
14008.0,432,1,509.04,1
14009.0,198,3,1099.91,0
14010.0,565,2,445.15,1
14011.0,480,2,457.82,1
14012.0,278,1,328.8,1
14013.0,110,5,1084.57,0
14014.0,77,3,1948.21,0
14015.0,53,1,917.34,0
14016.0,162,11,11403.41,0
14017.0,571,1,229.75,1
14018.0,645,1,367.15,1
14019.0,47,3,1421.61,0
14020.0,17,4,1249.01,0
14021.0,155,7,1716.58,0
14022.0,225,2,792.15,0
14023.0,7,2,584.07,0
14024.0,122,3,645.74,0
14025.0,465,8,4057.9,1
14026.0,471,2,713.11,1
14027.0,61,1,104.82,0
14028.0,550,3,10396.5,1
14029.0,63,2,467.66,0
14030.0,18,20,7521.8,0
14031.0,7,44,39019.51,0
14032.0,2,16,4546.41,0
14033.0,555,1,109.44,1
14034.0,22,3,648.89,0
14035.0,29,9,2794.75,0
14036.0,285,1,626.65,1
14037.0,176,6,836.95,0
14038.0,78,5,3069.88,0
14039.0,33,2,267.28000000000003,0
14040.0,41,35,12523.81,0
14041.0,266,1,141.41,1
14042.0,725,1,431.98,1
14043.0,491,2,302.6,1
14044.0,27,10,3077.7,0
14045.0,109,16,10986.63,0
14046.0,284,1,154.99,1
14047.0,9,14,3968.11,0
14048.0,305,3,748.69,1
14049.0,17,13,13023.4,0
14050.0,32,2,746.36,0
14051.0,1,37,21770.98,0
14052.0,20,2,466.66,0
14053.0,124,4,572.3,0
14054.0,65,1,92.46,0
14055.0,106,3,1520.96,0
14056.0,1,23,8152.71,0
14057.0,24,22,8346.66,0
14058.0,463,2,469.19,1
14059.0,267,1,183.6,1
14060.0,5,30,8898.24,0
14061.0,507,3,917.43,1
14062.0,10,24,25585.65,0
14063.0,438,9,22710.2,1
14064.0,29,15,3260.24,0
14065.0,389,3,891.02,1
14066.0,267,1,152.55,1
14067.0,64,2,374.7,0
14068.0,320,4,1516.72,1
14069.0,515,2,225.81,1
14070.0,685,1,321.6,1
14071.0,4,8,1437.57,0
14072.0,667,1,390.85,1
14073.0,32,1,151.04,0
14074.0,623,1,219.4,1
14075.0,5,6,1734.87,0
14076.0,129,1,118.67,0
14077.0,41,6,615.08,0
14078.0,102,9,1553.47,0
14079.0,125,2,618.73,0
14080.0,33,5,1115.68,0
14081.0,302,10,4867.57,1
14082.0,365,2,413.36,1
14083.0,4,11,1082.19,0
14084.0,512,1,150.5,1
14085.0,2,33,9720.67,0
14086.0,463,1,39.95,1
14087.0,3,3,829.47,0
14088.0,10,16,64036.8,0
14089.0,57,1,158.75,0
14090.0,325,1,76.32000000000001,1
14091.0,654,2,9530.08,1
14092.0,8,24,7229.45,0
14093.0,12,1,433.86,0
14094.0,440,1,311.77,1
14095.0,723,1,2.95,1
14096.0,4,17,65164.79,0
14097.0,481,2,422.86,1
14098.0,37,1,147.35,0
14099.0,16,20,5750.91,0
14100.0,138,1,191.95,0
14101.0,74,13,9961.93,0
14102.0,5,5,1105.88,0
14104.0,155,5,743.53,0
14105.0,239,5,5988.83,0
14106.0,737,1,214.8,1
14107.0,52,11,4877.3,0
14108.0,31,4,1044.96,0
14109.0,73,1,144.2,0
14110.0,4,33,12987.95,0
14111.0,14,4,692.85,0
14112.0,23,13,5834.59,0
14113.0,4,16,7092.610000000001,0
14114.0,274,7,1364.09,1
14115.0,502,2,622.67,1
14116.0,20,5,1382.74,0
14117.0,144,1,90.0,0
14118.0,429,1,458.45,1
14119.0,376,2,183.37,1
14121.0,4,4,2780.15,0
14122.0,406,3,362.42,1
14123.0,733,1,436.18,1
14124.0,84,1,419.58,0
14125.0,11,3,2720.63,0
14126.0,8,4,1172.46,0
14127.0,123,6,1900.08,0
14128.0,61,3,924.21,0
14129.0,2,9,2591.34,0
14130.0,319,4,1858.77,1
14131.0,649,1,168.22,1
14132.0,2,11,3586.03,0
14133.0,130,4,911.14,0
14134.0,383,15,11123.35,1
14135.0,2,24,8839.67,0
14136.0,401,5,1570.81,1
14137.0,696,1,332.7,1
14138.0,2,2,965.88,0
14139.0,46,4,1086.8,0
14140.0,4,2,935.05,0
14141.0,3,4,915.13,0
14142.0,373,2,671.34,1
14143.0,134,1,115.8,0
14144.0,486,1,30.6,1
14145.0,47,7,7600.05,0
